GeneId,GeneSymbol,TaxId,LocusTag,State,Alias,Type,Description,SciBayStatus,HasStructure,AddDate,LastModified,IsInCluster,Description_tsv,IsInModelOrganism,IsExpValidated,HasPrediction,HasSpePrediction,HasHumanHomology,IsPurified,IsCloned
945554,ompF,511145,b0929,-1,ECK0920|JW0912|cmlB|coa|cry|nfxB?|tolF,protein-coding,outer membrane porin 1a (Ia;b;F),1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'1a':4 'b':6 'f':7 'ia':5 'membran':2 'outer':1 'porin':3,1,0,0,0,0,0,0
945889,ompG,511145,b1319,-1,ECK1315|JW1312,protein-coding,outer membrane porin G,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'g':4 'membran':2 'outer':1 'porin':3,1,0,0,0,0,0,1
948366,ompL,511145,b3875,-1,ECK3868|JW3846|yshA,protein-coding,outer membrane porin L,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'l':4 'membran':2 'outer':1 'porin':3,1,0,1,0,0,0,1
946313,ompN,511145,b1377,-1,ECK1372|JW1371|ynaG,protein-coding,"outer membrane pore protein N, non-specific",1,,2010-08-05,2012-07-10 12:12:34.764739,1,'membran':2 'n':5 'non':7 'non-specif':6 'outer':1 'pore':3 'protein':4 'specif':8,1,0,0,0,0,0,0
947913,ompR,511145,b3405,-1,ECK3392|JW3368|kmt|ompB,protein-coding,DNA-binding response regulator in two-component regulatory system with EnvZ,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'bind':3 'compon':9 'dna':2 'dna-bind':1 'envz':13 'regul':5 'regulatori':10 'respons':4 'system':11 'two':8 'two-compon':7,1,0,1,0,1,0,0
945185,ompT,511145,b0565,-1,ECK0557|JW0554,protein-coding,DLP12 prophage; outer membrane protease VII (outer membrane protein 3b),1,1,2010-08-05,2012-07-10 12:12:34.764739,1,"'3b':10 'dlp12':1 'membran':4,8 'outer':3,7 'prophag':2 'proteas':5 'protein':9 'vii':6",1,0,0,0,0,0,0
945128,ompW,511145,b1256,-1,ECK1250|JW1248|yciD,protein-coding,outer membrane protein W,2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'membran':2 'outer':1 'protein':3 'w':4,1,0,0,0,0,0,0
944967,ompX,511145,b0814,-1,ECK0803|JW0799|ybiG,protein-coding,outer membrane protein X,2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'membran':2 'outer':1 'protein':3 'x':4,1,0,0,0,0,0,0
948888,opgB,511145,b4359,-1,ECK4349|JW5794|mdoB|yjjO,protein-coding,phosphoglycerol transferases I and II,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'ii':5 'phosphoglycerol':1 'transferas':2,1,0,0,0,1,1,0
946944,opgC,511145,b1047,-1,ECK1033|JW1034|mdoC|ymdD,protein-coding,membrane protein required for succinylation of osmoregulated periplasmic glucans (OPGs),1,,2010-08-05,2012-07-10 12:12:34.764739,1,'glucan':9 'membran':1 'opg':10 'osmoregul':7 'periplasm':8 'protein':2 'requir':3 'succinyl':5,1,0,0,0,0,1,0
945994,opgD,511145,b1424,-1,ECK1418|JW1420|mdoD|ydcG|yzzZ,protein-coding,osmoregulated periplasmic glucan (OPG) biosynthesis periplasmic protein,1,,2010-08-05,2012-07-10 12:12:34.764739,1,"'biosynthesi':5 'glucan':3 'opg':4 'osmoregul':1 'periplasm':2,6 'protein':7",1,0,0,0,0,1,1
945005,opgG,511145,b1048,-1,ECK1034|JW1035|mdoA|mdoG,protein-coding,osmoregulated periplasmic glucan (OPG) biosynthesis periplasmic protein,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,"'biosynthesi':5 'glucan':3 'opg':4 'osmoregul':1 'periplasm':2,6 'protein':7",1,0,1,0,0,0,0
945624,opgH,511145,b1049,-1,ECK1035|JW1037|mdoA|mdoH,protein-coding,membrane glycosyltransferase,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'glycosyltransferas':2 'membran':1,1,0,1,0,1,0,0
945830,oppA,511145,b1243,-1,ECK1237|JW1235,protein-coding,oligopeptide transporter subunit,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'oligopeptid':1 'subunit':3 'transport':2,1,0,1,0,0,0,0
945823,oppB,511145,b1244,-1,ECK1238|JW1236|stkB,protein-coding,oligopeptide transporter subunit,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'oligopeptid':1 'subunit':3 'transport':2,1,0,1,0,0,0,0
945810,oppC,511145,b1245,-1,ECK1239|JW1237|stkB,protein-coding,oligopeptide transporter subunit,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'oligopeptid':1 'subunit':3 'transport':2,1,0,1,0,0,1,1
945802,oppD,511145,b1246,-1,ECK1240|JW1238,protein-coding,oligopeptide transporter subunit,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'oligopeptid':1 'subunit':3 'transport':2,1,0,1,0,1,0,0
945818,oppF,511145,b1247,-1,ECK1241|JW1239,protein-coding,oligopeptide transporter subunit,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'oligopeptid':1 'subunit':3 'transport':2,1,0,1,0,1,0,1
948675,orn,511145,b4162,-1,ECK4158|JW5740|yjeR,protein-coding,oligoribonuclease,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'oligoribonucleas':1,1,0,0,0,1,1,1
945866,osmB,511145,b1283,-1,ECK1278|JW1275,protein-coding,lipoprotein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'lipoprotein':1,1,0,0,0,0,0,0
946043,osmC,511145,b1482,-1,ECK1476|JW1477,protein-coding,"osmotically inducible, stress-inducible membrane protein",1,1,2010-08-05,2012-07-10 12:12:34.764739,1,"'induc':2,5 'membran':6 'osmot':1 'protein':7 'stress':4 'stress-induc':3",1,0,0,0,0,0,0
945305,osmE,511145,b1739,-1,ECK1737|JW1728|anr,protein-coding,DNA-binding transcriptional activator,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'activ':5 'bind':3 'dna':2 'dna-bind':1 'transcript':4,1,0,0,0,0,0,0
946681,osmF,511145,b2131,-1,ECK2124|JW2119|yehZ,protein-coding,predicted transporter subunit: periplasmic-binding component of ABC superfamily,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'abc':9 'bind':6 'compon':7 'periplasm':5 'periplasmic-bind':4 'predict':1 'subunit':3 'superfamili':10 'transport':2,1,0,1,0,0,1,1
948895,osmY,511145,b4376,-1,ECK4367|JW4338,protein-coding,periplasmic protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'periplasm':1 'protein':2,1,0,0,0,0,0,0
946405,otsA,511145,b1896,-1,ECK1895|JW5312|pexA,protein-coding,trehalose-6-phosphate synthase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'-6':2 'phosphat':3 'synthas':4 'trehalos':1,1,0,1,0,0,0,0
946406,otsB,511145,b1897,-1,ECK1896|JW1886|otsP,protein-coding,"trehalose-6-phosphate phosphatase, biosynthetic",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-6':2 'biosynthet':5 'phosphat':3 'phosphatas':4 'trehalos':1,1,0,1,0,0,1,1
946845,oxc,511145,b2373,-1,ECK2369|JW2370|yfdU,protein-coding,predicted oxalyl-CoA decarboxylase,2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'coa':4 'decarboxylas':5 'oxalyl':3 'oxalyl-coa':2 'predict':1,1,0,0,0,1,1,1
948462,oxyR,511145,b3961,-1,ECK3953|JW3933|momR|mor,protein-coding,DNA-binding transcriptional dual regulator,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'bind':3 'dna':2 'dna-bind':1 'dual':5 'regul':6 'transcript':4,1,0,0,0,0,1,1
945833,paaA,511145,b1388,-1,ECK1385|JW1383|ydbO,protein-coding,"phenylacetyl-CoA oxygenase, alpha subunit",2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'alpha':5 'coa':3 'oxygenas':4 'phenylacetyl':2 'phenylacetyl-coa':1 'subunit':6,1,0,1,0,0,0,1
947595,paaB,511145,b1389,-1,ECK1386|JW1384|ynbF,protein-coding,multicomponent oxygenase/reductase subunit for phenylacetic acid degradation,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'acid':6 'degrad':7 'multicompon':1 'oxygenase/reductase':2 'phenylacet':5 'subunit':3,1,0,1,0,0,1,1
945956,paaC,511145,b1390,-1,ECK1387|JW1385|ydbP,protein-coding,multicomponent oxygenase/reductase subunit for phenylacetic acid degradation,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'acid':6 'degrad':7 'multicompon':1 'oxygenase/reductase':2 'phenylacet':5 'subunit':3,1,0,1,0,0,1,1
945959,paaD,511145,b1391,-1,ECK1388|JW5217|ydbQ,protein-coding,"phenylacetyl-CoA oxygenase, gamma subunit of a heteromultimeric diiron oxygenase",2,,2010-08-05,2012-07-10 12:12:34.764739,1,"'coa':3 'diiron':10 'gamma':5 'heteromultimer':9 'oxygenas':4,11 'phenylacetyl':2 'phenylacetyl-coa':1 'subunit':6",1,0,0,0,1,0,1
945962,paaE,511145,b1392,-1,ECK1389|JW1387|ydbR,protein-coding,"Phenylacetyl-CoA oxygenase, NAD(P)H oxidoreductase componen",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'coa':3 'componen':9 'h':7 'nad':5 'oxidoreductas':8 'oxygenas':4 'p':6 'phenylacetyl':2 'phenylacetyl-coa':1,1,0,1,0,1,0,1
946011,paaF,511145,b1393,-1,ECK1390|JW1388|ydbR,protein-coding,enoyl-CoA hydratase-isomerase,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'coa':3 'enoyl':2 'enoyl-coa':1 'hydratas':5 'hydratase-isomeras':4 'isomeras':6,1,0,0,0,1,1,0
946263,paaG,511145,b1394,-1,ECK1391|JW1389|ydbT,protein-coding,predicted enoyl-CoA hydratase,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'coa':4 'enoyl':3 'enoyl-coa':2 'hydratas':5 'predict':1,1,0,1,0,1,1,0
945940,paaH,511145,b1395,-1,ECK1392|JW1390|ydbU,protein-coding,3-hydroxybutyryl-CoA dehydrogenase,2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'3':1 'coa':4 'dehydrogenas':5 'hydroxybutyryl':3 'hydroxybutyryl-coa':2,1,0,1,0,1,1,1
945265,paaI,511145,b1396,-1,ECK1393|JW1391|ydbV,protein-coding,predicted thioesterase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'predict':1 'thioesteras':2,1,0,0,0,1,1,1
946121,paaJ,511145,b1397,-1,ECK1394|JW1392|ydbW,protein-coding,beta-ketoadipyl CoA thiolase,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'beta':2 'beta-ketoadipyl':1 'coa':4 'ketoadipyl':3 'thiolas':5,1,0,0,0,1,0,0
945963,paaK,511145,b1398,-1,ECK1395|JW5218,protein-coding,phenylacetyl-CoA ligase,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'coa':3 'ligas':4 'phenylacetyl':2 'phenylacetyl-coa':1,1,0,0,0,1,0,0
945966,paaX,511145,b1399,-1,ECK1396|JW1394|ydbY,protein-coding,"DNA-binding transcriptional repressor of phenylacetic acid degradation paa operon, aryl-CoA responsive",1,,2010-08-05,2012-07-10 12:12:34.764739,1,'acid':8 'aryl':13 'aryl-coa':12 'bind':3 'coa':14 'degrad':9 'dna':2 'dna-bind':1 'operon':11 'paa':10 'phenylacet':7 'repressor':5 'respons':15 'transcript':4,1,0,0,0,0,0,0
945965,paaY,511145,b1400,-1,ECK1397|JW1395|ydbZ,protein-coding,predicted hexapeptide repeat acetyltransferase,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'acetyltransferas':4 'hexapeptid':2 'predict':1 'repeat':3,1,0,0,0,0,0,0
947873,pabA,511145,b3360,-1,ECK3348|JW3323,protein-coding,"aminodeoxychorismate synthase, subunit II",1,,2010-08-05,2012-07-10 12:12:34.764739,1,'aminodeoxychorism':1 'ii':4 'subunit':3 'synthas':2,1,0,1,0,1,0,1
946337,pabB,511145,b1812,-1,ECK1810|JW1801,protein-coding,"aminodeoxychorismate synthase, subunit I",1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'aminodeoxychorism':1 'subunit':3 'synthas':2,1,0,1,0,0,0,1
946647,pabC,511145,b1096,-1,ECK1082|JW1082,protein-coding,4-amino-4-deoxychorismate lyase component of para-aminobenzoate synthase multienzyme complex,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'-4':3 '4':1 'amino':2 'aminobenzo':10 'complex':13 'compon':6 'deoxychorism':4 'lyas':5 'multienzym':12 'para':9 'para-aminobenzo':8 'synthas':11,1,0,1,0,1,0,1
946360,pagP,511145,b0622,-1,ECK0615|JW0617|crcA|ybeG,protein-coding,palmitoyl transferase for Lipid A,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'lipid':4 'palmitoyl':1 'transferas':2,1,0,0,0,0,0,0
945004,pal,511145,b0741,-1,ECK0730|JW0731|excC,protein-coding,peptidoglycan-associated outer membrane lipoprotein,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'associ':3 'lipoprotein':6 'membran':5 'outer':4 'peptidoglycan':2 'peptidoglycan-associ':1,1,0,1,0,0,0,0
944839,panB,511145,b0134,-1,ECK0133|JW0130,protein-coding,3-methyl-2-oxobutanoate hydroxymethyltransferase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'-2':3 '3':1 'hydroxymethyltransferas':5 'methyl':2 'oxobutano':4,1,0,1,0,0,1,1
944958,panC,511145,b0133,-1,ECK0132|JW0129,protein-coding,pantothenate synthetase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'pantothen':1 'synthetas':2,1,0,1,0,0,0,0
945686,panD,511145,b0131,-1,ECK0130|JW0127,protein-coding,aspartate 1-decarboxylase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'1':2 'aspart':1 'decarboxylas':3,1,0,1,0,0,0,0
945065,panE,511145,b0425,-1,ECK0419|JW0415|apbA,protein-coding,"2-dehydropantoate reductase, NADPH-specific",1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'2':1 'dehydropanto':2 'nadph':5 'nadph-specif':4 'reductas':3 'specif':6,1,0,0,0,0,0,0
947752,panF,511145,b3258,-1,ECK3245|JW3226,protein-coding,pantothenate:sodium symporter,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'pantothen':1 'sodium':2 'symport':3,1,0,1,0,1,1,1
945330,paoA,511145,b0286,-1,ECK0285|JW0280|yagT,protein-coding,"PaoABC aldehyde oxidoreductase, 2Fe-2S subunit",1,,2010-08-05,2012-07-10 12:12:34.764739,1,'2fe':5 '2fe-2s':4 '2s':6 'aldehyd':2 'oxidoreductas':3 'paoabc':1 'subunit':7,1,0,1,0,1,0,0
945710,paoB,511145,b0285,-1,ECK0284|JW0279|yagS,protein-coding,"PaoABC aldehyde oxidoreductase, FAD-containing subunit",1,,2010-08-05,2012-07-10 12:12:34.764739,1,'aldehyd':2 'contain':6 'fad':5 'fad-contain':4 'oxidoreductas':3 'paoabc':1 'subunit':7,1,0,1,0,1,0,0
944961,paoC,511145,b0284,-1,ECK0283|JW0278|yagR,protein-coding,"PaoABC aldehyde oxidoreductase, Moco-containing subunit",1,,2010-08-05,2012-07-10 12:12:34.764739,1,'aldehyd':2 'contain':6 'moco':5 'moco-contain':4 'oxidoreductas':3 'paoabc':1 'subunit':7,1,0,1,0,1,0,1
945010,paoD,511145,b0283,-1,ECK0282|JW0277|yagQ,protein-coding,moco insertion factor for PaoABC aldehyde oxidoreductase,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'aldehyd':6 'factor':3 'insert':2 'moco':1 'oxidoreductas':7 'paoabc':5,1,0,1,0,0,0,1
947499,parC,511145,b3019,-1,ECK3010|JW2987,protein-coding,"DNA topoisomerase IV, subunit A",1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'dna':1 'iv':3 'subunit':4 'topoisomeras':2,1,0,1,0,1,0,0
947501,parE,511145,b3030,-1,ECK3021|JW2998|nfxD,protein-coding,"DNA topoisomerase IV, subunit B",1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'b':5 'dna':1 'iv':3 'subunit':4 'topoisomeras':2,1,0,1,0,1,0,0
947120,patA,511145,b3073,-1,ECK3063|JW5510|ygjG,protein-coding,"putrescine:2-oxoglutaric acid aminotransferase, PLP-dependent",1,,2010-08-05,2012-07-10 12:12:34.764739,1,'2':2 'acid':4 'aminotransferas':5 'depend':8 'oxoglutar':3 'plp':7 'plp-depend':6 'putrescin':1,1,0,1,0,1,0,1
947152,pbpC,511145,b2519,-1,ECK2515|JW2503|yfgN,protein-coding,penicillin-binding protein PBP1C murein transglycosylase; inactive transpeptidase domain,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'bind':3 'domain':10 'inact':8 'murein':6 'pbp1c':5 'penicillin':2 'penicillin-bind':1 'protein':4 'transglycosylas':7 'transpeptidas':9,1,0,0,0,0,0,1
946662,pbpG,511145,b2134,-1,ECK2127|JW5355|yohB,protein-coding,D-alanyl-D-alanine endopeptidase,1,,2010-08-05,2012-07-10 12:12:34.764739,1,"'alanin':5 'alanyl':3 'd':2,4 'd-alanyl-d-alanin':1 'endopeptidas':6",1,0,1,0,0,0,0
945667,pck,511145,b3403,-1,ECK3390|JW3366|pckA,protein-coding,phosphoenolpyruvate carboxykinase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'carboxykinas':2 'phosphoenolpyruv':1,1,0,0,0,0,0,0
944923,pcm,511145,b2743,-1,ECK2738|JW2713,protein-coding,L-isoaspartate protein carboxylmethyltransferase type II,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'carboxylmethyltransferas':5 'ii':7 'isoaspart':3 'l':2 'l-isoaspart':1 'protein':4 'type':6,1,0,1,0,1,0,0
947318,pcnB,511145,b0143,-1,ECK0142|JW5808,protein-coding,poly(A) polymerase I,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'poli':1 'polymeras':3,1,0,1,0,1,0,1
944827,pdhR,511145,b0113,-1,ECK0112|JW0109|aceC|genA|yacB,protein-coding,DNA-binding transcriptional dual regulator,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'bind':3 'dna':2 'dna-bind':1 'dual':5 'regul':6 'transcript':4,1,0,1,0,0,1,1
944919,pdxA,511145,b0052,-1,ECK0053|JW0051,protein-coding,"4-hydroxy-L-threonine phosphate dehydrogenase, NAD-dependent",1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'4':1 'dehydrogenas':7 'depend':10 'hydroxi':3 'hydroxy-l-threonin':2 'l':4 'nad':9 'nad-depend':8 'phosphat':6 'threonin':5,1,0,1,0,0,1,1
946785,pdxB,511145,b2320,-1,ECK2314|JW2317,protein-coding,erythronate-4-phosphate dehydrogenase,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-4':2 'dehydrogenas':4 'erythron':1 'phosphat':3,1,0,1,0,1,0,1
946806,pdxH,511145,b1638,-1,ECK1634|JW1630,protein-coding,pyridoxine 5'-phosphate oxidase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'5':2 'oxidas':4 'phosphat':3 'pyridoxin':1,1,0,1,0,1,0,0
947039,pdxJ,511145,b2564,-1,ECK2562|JW2548,protein-coding,pyridoxine 5'-phosphate synthase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'5':2 'phosphat':3 'pyridoxin':1 'synthas':4,1,0,1,0,0,1,1
946881,pdxK,511145,b2418,-1,ECK2413|JW2411|pdxL|thiJ|yfeI,protein-coding,pyridoxal-pyridoxamine kinase/hydroxymethylpyrimidine kinase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'kinas':5 'kinase/hydroxymethylpyrimidine':4 'pyridox':2 'pyridoxal-pyridoxamin':1 'pyridoxamin':3,1,0,0,0,0,0,1
946162,pdxY,511145,b1636,-1,ECK1632|JW1628|ydgS,protein-coding,pyridoxamine kinase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'kinas':2 'pyridoxamin':1,1,0,0,0,0,0,0
948791,pepA,511145,b4260,-1,ECK4253|JW4217|carP|xerB,protein-coding,"multifunctional aminopeptidase A: a cyteinylglycinase, transcription regulator and site-specific recombination factor",1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'aminopeptidas':2 'cyteinylglycinas':5 'factor':13 'multifunct':1 'recombin':12 'regul':7 'site':10 'site-specif':9 'specif':11 'transcript':6,1,0,1,0,1,0,0
948766,pepB,511145,b2523,-1,ECK2520|JW2507|yfhI,protein-coding,aminopeptidase B,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'aminopeptidas':1 'b':2,1,0,1,0,1,1,1
945013,pepD,511145,b0237,-1,ECK0238|JW0227|pepH,protein-coding,aminoacyl-histidine dipeptidase (peptidase D),1,,2010-08-05,2012-07-10 12:12:34.764739,1,'aminoacyl':2 'aminoacyl-histidin':1 'd':6 'dipeptidas':4 'histidin':3 'peptidas':5,1,0,0,0,1,1,1
948520,pepE,511145,b4021,-1,ECK4013|JW3981,protein-coding,(alpha)-aspartyl dipeptidase,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'alpha':1 'aspartyl':2 'dipeptidas':3,1,0,0,0,0,0,0
947253,pepN,511145,b0932,-1,ECK0923|JW0915,protein-coding,aminopeptidase N,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'aminopeptidas':1 'n':2,1,0,0,0,1,1,1
947385,pepP,511145,b2908,-1,ECK2903|JW2876,protein-coding,proline aminopeptidase P II,2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'aminopeptidas':2 'ii':4 'p':3 'prolin':1,1,0,1,0,1,0,0
948335,pepQ,511145,b3847,-1,ECK3839|JW3823,protein-coding,proline dipeptidase,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'dipeptidas':2 'prolin':1,1,0,1,0,1,0,0
946333,pepT,511145,b1127,-1,ECK1113|JW1113,protein-coding,peptidase T,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'peptidas':1,1,0,0,0,1,0,0
945417,perR,511145,b0254,-1,ECK0256|JW0244,protein-coding,CP4-6 prophage; predicted DNA-binding transcriptional regulator,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-6':2 'bind':7 'cp4':1 'dna':6 'dna-bind':5 'predict':4 'prophag':3 'regul':9 'transcript':8,1,0,0,0,0,0,1
948412,pfkA,511145,b3916,-1,ECK3908|JW3887,protein-coding,6-phosphofructokinase I,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'6':1 'phosphofructokinas':2,1,0,1,0,1,0,0
946230,pfkB,511145,b1723,-1,ECK1721|JW5280,protein-coding,6-phosphofructokinase II,2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'6':1 'ii':3 'phosphofructokinas':2,1,0,1,0,1,0,1
945517,pflA,511145,b0902,-1,ECK0893|JW0885|act,protein-coding,pyruvate formate lyase activating enzyme 1,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'1':6 'activ':4 'enzym':5 'format':2 'lyas':3 'pyruv':1,1,0,1,0,1,0,0
945514,pflB,511145,b0903,-1,ECK0894|JW0886|pfl,protein-coding,pyruvate formate lyase I,2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'format':2 'lyas':3 'pyruv':1,1,0,1,0,0,0,0
948453,pflC,511145,b3952,-1,ECK3943|JW3924|yijM,protein-coding,pyruvate formate lyase II activase,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'activas':5 'format':2 'ii':4 'lyas':3 'pyruv':1,1,0,1,0,1,0,1
948454,pflD,511145,b3951,-1,ECK3942|JW3923|yijL,protein-coding,predicted formate acetyltransferase 2 (pyruvate formate lyase II),2,,2010-08-05,2012-07-10 12:12:34.764739,1,"'2':4 'acetyltransferas':3 'format':2,6 'ii':8 'lyas':7 'predict':1 'pyruv':5",1,0,1,0,0,0,0
945596,pgaA,511145,b1024,-1,ECK1014|JW1010|ycdS,protein-coding,"biofilm adhesin polysaccharide PGA export, predicted OM protein",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'adhesin':2 'biofilm':1 'export':5 'om':7 'pga':4 'polysaccharid':3 'predict':6 'protein':8,1,0,0,0,0,0,0
945604,pgaB,511145,b1023,-1,ECK1013|JW5142|ycdR,protein-coding,biofilm adhesin polysaccharide PGA export lipoprotein with a polysaccharide deacetylase activity needed for export,2,,2010-08-05,2012-07-10 12:12:34.764739,1,"'activ':11 'adhesin':2 'biofilm':1 'deacetylas':10 'export':5,14 'lipoprotein':6 'need':12 'pga':4 'polysaccharid':3,9",1,0,0,0,0,0,0
945606,pgaC,511145,b1022,-1,ECK1012|JW1007|hmsR|ycdQ,protein-coding,predicted glycosyl transferase,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'glycosyl':2 'predict':1 'transferas':3,1,0,0,0,1,1,1
947503,pgaD,511145,b1021,-1,ECK1011|JW1006|hmsS|ycdP,protein-coding,required for biofilm adhesin polysaccharide PGA synthesis,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'adhesin':4 'biofilm':3 'pga':6 'polysaccharid':5 'requir':1 'synthesi':7,1,0,0,0,0,1,1
948535,pgi,511145,b4025,-1,ECK4017|JW3985,protein-coding,glucosephosphate isomerase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'glucosephosph':1 'isomeras':2,1,0,0,0,1,0,0
947414,pgk,511145,b2926,-1,ECK2922|JW2893,protein-coding,phosphoglycerate kinase,2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'kinas':2 'phosphoglycer':1,1,0,1,0,1,0,0
946398,pgl,511145,b0767,-1,ECK0756|JW0750|blu|ybhE,protein-coding,6-phosphogluconolactonase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'6':1 'phosphogluconolactonas':2,1,0,0,0,0,0,0
945271,pgm,511145,b0688,-1,ECK0676|JW0675|blu|pgmA,protein-coding,phosphoglucomutase,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'phosphoglucomutas':1,1,0,1,0,1,0,1
947542,pgpA,511145,b0418,-1,ECK0412|JW0408|yajN,protein-coding,phosphatidylglycerophosphatase A,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'phosphatidylglycerophosphatas':1,1,0,1,0,0,1,0
945863,pgpB,511145,b1278,-1,ECK1273|JW1270,protein-coding,phosphatidylglycerophosphatase B,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'b':2 'phosphatidylglycerophosphatas':1,1,0,0,0,1,0,0
945791,pgsA,511145,b1912,-1,ECK1911|JW1897,protein-coding,phosphatidylglycerophosphate synthetase,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'phosphatidylglycerophosph':1 'synthetas':2,1,0,1,0,1,0,0
947081,pheA,511145,b2599,-1,ECK2596|JW2580,protein-coding,fused chorismate mutase P/prephenate dehydratase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'chorism':2 'dehydratas':5 'fuse':1 'mutas':3 'p/prephenate':4,1,0,1,0,0,0,0
947080,pheL,511145,b2598,-1,ECK2595|JW2579|pheAE,protein-coding,pheA gene leader peptide,2,,2010-08-05,2012-07-10 12:12:34.764739,0,'gene':2 'leader':3 'peptid':4 'phea':1,1,0,0,0,0,0,0
947212,pheM,511145,b1715,-1,ECK1713|JW1705|phtL,protein-coding,phenylalanyl-tRNA synthetase operon leader peptide,2,,2010-08-05,2012-07-10 12:12:34.764739,0,'leader':6 'operon':5 'peptid':7 'phenylalanyl':2 'phenylalanyl-trna':1 'synthetas':4 'trna':3,1,0,0,0,0,0,0
945199,pheP,511145,b0576,-1,ECK0568|JW0565,protein-coding,phenylalanine transporter,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'phenylalanin':1 'transport':2,1,0,0,0,1,1,1
